userid,version,sum_gamerounds,retention_1,retention_7,treatment,engagement_segment
2664582,gate_40,7,0,0,1,medium
2664684,gate_30,5,0,0,0,medium
2664744,gate_40,37,1,1,1,high
2664954,gate_40,1,0,0,1,low
2664969,gate_40,18,0,0,1,medium
2664992,gate_40,5,1,0,1,medium
2665105,gate_40,8,0,0,1,medium
2665146,gate_30,9,1,0,0,medium
2665276,gate_40,126,1,1,1,high
2665404,gate_30,139,1,1,0,high
2665769,gate_30,8,1,0,0,medium
2665783,gate_40,0,0,0,1,non_player
2665930,gate_30,4,0,0,0,low
2666045,gate_30,3,0,0,0,low
2666291,gate_30,19,1,0,0,medium
2666337,gate_30,57,1,0,0,high
2666389,gate_40,62,1,0,1,high
2666463,gate_30,3,0,0,0,low
2666751,gate_30,162,0,1,0,high
2666848,gate_40,0,0,0,1,non_player
2666858,gate_40,6,0,0,1,medium
2667079,gate_30,51,1,0,0,high
2667207,gate_40,5,0,0,1,medium
2667249,gate_40,201,1,1,1,high
2667443,gate_30,15,0,0,0,medium
2667450,gate_30,38,1,0,0,high
2667571,gate_30,8,0,0,0,medium
2667668,gate_30,17,0,0,0,medium
2668037,gate_40,34,1,1,1,high
2668051,gate_40,117,1,0,1,high
2668532,gate_30,4,0,0,0,low
2668533,gate_40,95,1,1,1,high
2668643,gate_30,2,0,0,0,low
2668734,gate_30,10,0,0,0,medium
2668862,gate_30,49,1,0,0,high
2668965,gate_40,72,1,0,1,high
2669034,gate_30,45,0,0,0,high
2669103,gate_40,25,0,0,1,medium
2669140,gate_40,14,0,0,1,medium
2669165,gate_30,16,0,1,0,medium
2669172,gate_30,3,0,0,0,low
2669224,gate_30,1,0,0,0,low
2669259,gate_40,3,0,0,1,low
2669299,gate_30,6,0,0,0,medium
2669428,gate_40,8,0,0,1,medium
2669814,gate_30,1,0,0,0,low
2669822,gate_30,8,0,0,0,medium
2669875,gate_40,5,1,0,1,medium
2669882,gate_40,2,0,0,1,low
2669967,gate_40,78,1,1,1,high
2670015,gate_30,17,0,0,0,medium
2670099,gate_40,5,1,0,1,medium
2670143,gate_30,4,0,0,0,low
2670213,gate_40,7,1,0,1,medium
2670342,gate_40,5,0,0,1,medium
2670417,gate_40,7,1,0,1,medium
2670513,gate_30,34,1,0,0,high
2670545,gate_30,1,0,0,0,low
2670552,gate_40,71,1,0,1,high
2670793,gate_30,6,0,0,0,medium
2670946,gate_40,5,0,0,1,medium
2670992,gate_40,352,1,1,1,high
2671085,gate_30,16,1,0,0,medium
2671324,gate_40,150,1,1,1,high
2671435,gate_40,38,1,0,1,high
2671448,gate_40,28,1,0,1,medium
2671663,gate_40,7,0,0,1,medium
2671723,gate_40,153,1,1,1,high
2671729,gate_40,220,0,1,1,high
2671799,gate_30,5,0,0,0,medium
2671857,gate_40,14,0,0,1,medium
2671882,gate_40,63,0,1,1,high
2671917,gate_30,0,0,0,0,non_player
2672061,gate_40,11,0,0,1,medium
2672225,gate_30,84,1,1,0,high
2672287,gate_40,17,1,0,1,medium
2672355,gate_40,19,0,0,1,medium
2672418,gate_30,3,0,0,0,low
2672651,gate_30,53,1,0,0,high
2672697,gate_30,24,1,0,0,medium
2672718,gate_30,10,1,0,0,medium
2672818,gate_40,5,0,0,1,medium
2672930,gate_40,98,0,1,1,high
2673060,gate_40,1,0,0,1,low
2673367,gate_30,194,1,1,0,high
2673381,gate_40,66,1,0,1,high
2673394,gate_40,25,1,0,1,medium
2673540,gate_30,24,0,0,0,medium
2673908,gate_40,65,1,0,1,high
2673994,gate_30,65,0,0,0,high
2674187,gate_30,47,1,0,0,high
2674211,gate_40,57,1,0,1,high
2674216,gate_30,11,0,1,0,medium
2674314,gate_30,32,0,0,0,high
2674514,gate_40,32,0,0,1,high
2674589,gate_40,2,0,0,1,low
2674617,gate_30,2,0,0,0,low
2674620,gate_40,92,0,1,1,high
2674772,gate_40,25,0,0,1,medium
2674895,gate_30,12,1,0,0,medium
2675023,gate_30,63,0,0,0,high
2675480,gate_30,203,1,0,0,high
2675557,gate_40,12,1,0,1,medium
2675627,gate_40,37,1,0,1,high
2675683,gate_30,1,0,0,0,low
2675793,gate_30,16,1,1,0,medium
2675801,gate_30,1,0,0,0,low
2675872,gate_40,34,1,0,1,high
2676035,gate_40,14,0,0,1,medium
2676186,gate_30,25,1,0,0,medium
2676274,gate_40,0,0,0,1,non_player
2676346,gate_30,2,0,0,0,low
2676546,gate_40,13,1,0,1,medium
2676601,gate_30,24,0,0,0,medium
2676717,gate_40,464,1,1,1,high
2676744,gate_40,36,1,0,1,high
2676932,gate_30,15,1,0,0,medium
2677015,gate_40,169,1,1,1,high
2677105,gate_40,0,0,0,1,non_player
2677289,gate_40,7,0,0,1,medium
2677974,gate_40,1,0,0,1,low
2678046,gate_30,9,1,0,0,medium
2678285,gate_40,88,1,0,1,high
2678605,gate_40,11,0,0,1,medium
2678633,gate_40,13,1,0,1,medium
2678645,gate_40,3,0,0,1,low
2678832,gate_30,4,0,0,0,low
2679024,gate_40,2,0,0,1,low
2679178,gate_30,69,0,0,0,high
2679224,gate_30,0,0,0,0,non_player
2679350,gate_40,14,0,0,1,medium
2679699,gate_40,12,0,0,1,medium
2679832,gate_40,13,0,0,1,medium
2679871,gate_30,2,0,0,0,low
2680108,gate_40,19,0,0,1,medium
2680223,gate_40,21,1,0,1,medium
2680325,gate_40,10,0,1,1,medium
2680454,gate_30,4,0,0,0,low
2680625,gate_30,29,1,0,0,medium
2680805,gate_30,35,0,0,0,high
2680891,gate_40,47,0,1,1,high
2681033,gate_30,12,0,0,0,medium
2681087,gate_40,0,0,0,1,non_player
2681149,gate_40,34,0,0,1,high
2681192,gate_40,0,0,0,1,non_player
2681288,gate_40,53,0,0,1,high
2681298,gate_40,7,0,0,1,medium
2681329,gate_40,9,0,0,1,medium
2681459,gate_40,10,0,0,1,medium
2681546,gate_30,17,1,0,0,medium
2681563,gate_40,63,0,0,1,high
2681576,gate_30,2,0,0,0,low
2681727,gate_30,96,1,0,0,high
2681787,gate_40,151,1,0,1,high
2681806,gate_40,13,0,0,1,medium
2682036,gate_40,45,1,1,1,high
2682061,gate_30,4,0,0,0,low
2682472,gate_40,194,1,0,1,high
2682528,gate_30,14,0,0,0,medium
2682548,gate_30,0,0,0,0,non_player
2682611,gate_40,6,0,0,1,medium
2682711,gate_40,12,0,0,1,medium
2682758,gate_40,15,0,0,1,medium
2682910,gate_30,0,0,0,0,non_player
2683001,gate_30,0,0,0,0,non_player
2683177,gate_30,1,0,0,0,low
2683287,gate_40,22,1,0,1,medium
2683434,gate_40,17,0,0,1,medium
2683528,gate_40,1,0,0,1,low
2683674,gate_30,122,1,1,0,high
2683801,gate_40,5,0,0,1,medium
2684008,gate_40,269,1,1,1,high
2684012,gate_40,124,0,0,1,high
2684014,gate_40,106,0,1,1,high
2684438,gate_30,1,0,0,0,low
2684609,gate_40,46,0,1,1,high
2684663,gate_30,10,0,0,0,medium
2684797,gate_40,44,1,0,1,high
2684865,gate_40,145,1,1,1,high
2685002,gate_30,3,0,0,0,low
2685038,gate_30,0,0,0,0,non_player
2685049,gate_30,2,0,0,0,low
2685112,gate_40,0,0,0,1,non_player
2685221,gate_40,25,1,0,1,medium
2685396,gate_30,21,0,0,0,medium
2685460,gate_30,107,1,1,0,high
2685591,gate_30,17,0,0,0,medium
2685695,gate_30,2,1,0,0,low
2685932,gate_30,0,0,0,0,non_player
2685973,gate_30,3,0,0,0,low
2685987,gate_40,28,1,0,1,medium
2685994,gate_30,3,0,0,0,low
2686258,gate_40,2,0,0,1,low
2686343,gate_30,95,1,0,0,high
2686474,gate_40,40,1,0,1,high
2686483,gate_40,9,1,0,1,medium
2686523,gate_30,7,0,0,0,medium
2686622,gate_40,40,0,0,1,high
2686723,gate_40,33,1,0,1,high
2686817,gate_40,377,1,0,1,high
2686980,gate_40,16,1,0,1,medium
2687043,gate_40,29,1,0,1,medium
2687172,gate_40,311,1,1,1,high
2687242,gate_30,4,0,0,0,low
2687384,gate_30,4,0,0,0,low
2687538,gate_30,13,0,0,0,medium
2687605,gate_40,9,0,0,1,medium
2687747,gate_40,3,0,0,1,low
2688026,gate_40,4,0,0,1,low
2688031,gate_30,180,1,0,0,high
2688470,gate_30,119,1,1,0,high
2688545,gate_40,4,0,0,1,low
2688593,gate_30,51,0,0,0,high
2688713,gate_30,46,1,0,0,high
2688731,gate_30,8,0,0,0,medium
2688744,gate_40,1,0,0,1,low
2688802,gate_30,1,0,0,0,low
2689204,gate_30,25,1,1,0,medium
2689240,gate_30,50,1,0,0,high
2689267,gate_30,1,0,0,0,low
2689360,gate_30,306,1,1,0,high
2689399,gate_30,3,0,0,0,low
2689489,gate_30,9,0,0,0,medium
2689725,gate_30,56,1,0,0,high
2689760,gate_40,174,1,1,1,high
2689829,gate_30,0,0,0,0,non_player
2689843,gate_40,9,0,0,1,medium
2689862,gate_30,1,0,0,0,low
2689958,gate_30,77,1,1,0,high
2690074,gate_40,3,1,0,1,low
2690158,gate_30,6,0,0,0,medium
2690205,gate_30,277,1,1,0,high
2690249,gate_30,9,0,0,0,medium
2690416,gate_30,97,1,1,0,high
2690470,gate_40,14,0,0,1,medium
2690543,gate_40,127,1,1,1,high
2690545,gate_40,3,0,0,1,low
2690561,gate_40,13,0,0,1,medium
2690635,gate_30,66,1,0,0,high
2690718,gate_30,28,1,0,0,medium
2690848,gate_40,11,0,0,1,medium
2691469,gate_30,1,0,0,0,low
2691606,gate_40,2,0,0,1,low
2691752,gate_40,2,0,0,1,low
2691808,gate_30,140,1,0,0,high
2691851,gate_40,315,1,1,1,high
2691864,gate_40,86,1,0,1,high
2692150,gate_40,38,1,0,1,high
2692198,gate_40,23,1,0,1,medium
2692214,gate_30,2,0,0,0,low
2692221,gate_40,134,1,1,1,high
2692250,gate_30,11,1,0,0,medium
2692274,gate_30,31,0,0,0,high
2692291,gate_40,24,1,0,1,medium
2692348,gate_40,16,0,0,1,medium
2692379,gate_30,9,1,0,0,medium
2692448,gate_40,1,0,0,1,low
2692810,gate_30,4,0,0,0,low
2692876,gate_30,3,0,0,0,low
2692963,gate_30,161,1,0,0,high
2693055,gate_30,4,0,0,0,low
2693266,gate_30,11,1,0,0,medium
2693321,gate_30,234,1,1,0,high
2693377,gate_40,0,0,0,1,non_player
2693712,gate_40,15,1,0,1,medium
2693753,gate_40,17,1,0,1,medium
2693969,gate_40,6,0,1,1,medium
2694173,gate_40,11,1,0,1,medium
2694184,gate_30,10,0,0,0,medium
2694280,gate_30,1,0,0,0,low
2694308,gate_30,4,0,0,0,low
2694409,gate_40,2,0,0,1,low
2694645,gate_40,15,0,0,1,medium
2694842,gate_30,12,0,0,0,medium
2694866,gate_30,68,0,0,0,high
2694930,gate_40,2,0,0,1,low
2694963,gate_40,13,0,0,1,medium
2694990,gate_30,181,1,1,0,high
2695171,gate_30,69,0,0,0,high
2695191,gate_30,95,1,1,0,high
2695253,gate_30,64,1,1,0,high
2695395,gate_40,173,1,1,1,high
2695598,gate_40,1,0,0,1,low
2695632,gate_40,4,0,0,1,low
2695679,gate_30,196,1,0,0,high
2695713,gate_30,17,0,0,0,medium
2695737,gate_40,16,1,0,1,medium
2695785,gate_30,6,1,0,0,medium
2695802,gate_40,4,0,0,1,low
2695816,gate_30,0,0,0,0,non_player
2695876,gate_30,2,0,0,0,low
2695986,gate_40,101,1,0,1,high
2696208,gate_30,19,0,0,0,medium
2696215,gate_40,89,1,0,1,high
2696274,gate_30,4,0,0,0,low
2696307,gate_30,10,0,0,0,medium
2696323,gate_40,748,1,1,1,high
2696451,gate_30,4,0,0,0,low
2696580,gate_30,60,1,0,0,high
2696645,gate_40,2,0,0,1,low
2696729,gate_30,14,0,0,0,medium
2696826,gate_40,7,0,0,1,medium
2696896,gate_30,13,0,0,0,medium
2697012,gate_40,70,0,1,1,high
2697144,gate_30,16,1,0,0,medium
2697267,gate_40,0,0,0,1,non_player
2697305,gate_30,112,1,0,0,high
2697326,gate_30,2,0,0,0,low
2697384,gate_30,172,1,0,0,high
2697404,gate_40,190,1,0,1,high
2697455,gate_30,24,1,0,0,medium
2697487,gate_30,4,0,0,0,low
2697542,gate_30,2,0,0,0,low
2697715,gate_30,17,1,0,0,medium
2697802,gate_40,1,0,0,1,low
2697809,gate_40,23,0,0,1,medium
2697844,gate_40,27,1,0,1,medium
2697915,gate_40,38,1,0,1,high
2697966,gate_30,25,1,1,0,medium
2698048,gate_40,36,1,0,1,high
2698164,gate_40,10,0,0,1,medium
2698168,gate_30,11,0,1,0,medium
2698201,gate_40,2,0,0,1,low
2698210,gate_30,64,1,0,0,high
2698458,gate_30,4,0,0,0,low
2698507,gate_30,1,0,0,0,low
2698572,gate_30,35,1,0,0,high
2698606,gate_40,40,1,0,1,high
2698653,gate_30,43,1,0,0,high
2698858,gate_40,31,1,0,1,high
2698868,gate_30,33,0,0,0,high
2698947,gate_30,18,0,0,0,medium
2698967,gate_40,4,0,0,1,low
2699059,gate_30,39,1,0,0,high
2699128,gate_40,19,0,0,1,medium
2699171,gate_30,13,0,0,0,medium
2699210,gate_30,2,0,0,0,low
2699211,gate_40,35,0,0,1,high
2699386,gate_30,9,0,0,0,medium
2699397,gate_30,16,0,0,0,medium
2699636,gate_30,5,0,0,0,medium
2699670,gate_30,30,0,0,0,high
2699958,gate_30,2,0,0,0,low
2700083,gate_30,8,0,0,0,medium
2700122,gate_40,50,0,0,1,high
2700150,gate_30,39,1,0,0,high
2700171,gate_30,28,1,0,0,medium
2700198,gate_30,91,1,1,0,high
2700352,gate_40,330,1,1,1,high
2700563,gate_30,11,0,0,0,medium
2700570,gate_40,8,1,0,1,medium
2700789,gate_40,20,0,0,1,medium
2700920,gate_40,48,0,0,1,high
2701097,gate_40,12,0,0,1,medium
2701114,gate_40,11,1,0,1,medium
2701286,gate_30,51,1,0,0,high
2701450,gate_30,3,0,0,0,low
2701618,gate_30,404,1,1,0,high
2701648,gate_30,13,1,0,0,medium
2701664,gate_30,153,0,0,0,high
2701838,gate_40,10,1,0,1,medium
2702480,gate_30,32,0,0,0,high
2702488,gate_40,3,0,0,1,low
2702495,gate_40,15,1,0,1,medium
2702508,gate_40,112,1,1,1,high
2702686,gate_30,17,1,0,0,medium
2702807,gate_40,70,1,0,1,high
2703048,gate_30,35,1,0,0,high
2703083,gate_30,87,1,0,0,high
2703192,gate_30,192,1,1,0,high
2703225,gate_40,2,0,0,1,low
2703363,gate_40,8,0,0,1,medium
2703462,gate_30,220,1,1,0,high
2703607,gate_30,292,1,1,0,high
2703612,gate_40,36,1,0,1,high
2703664,gate_40,50,1,0,1,high
2703682,gate_30,2,0,0,0,low
2703975,gate_30,10,0,0,0,medium
2704012,gate_30,30,0,0,0,high
2704319,gate_30,62,1,1,0,high
2704333,gate_30,0,0,0,0,non_player
2704476,gate_40,62,1,0,1,high
2704533,gate_40,94,1,0,1,high
2704545,gate_40,1,0,0,1,low
2704577,gate_40,1,0,0,1,low
2704589,gate_40,23,1,0,1,medium
2704669,gate_30,274,1,1,0,high
2704820,gate_30,1,0,0,0,low
2704868,gate_40,167,1,1,1,high
2705104,gate_40,15,0,0,1,medium
2705177,gate_40,44,0,0,1,high
2705285,gate_30,151,1,0,0,high
2705476,gate_40,72,1,1,1,high
2705508,gate_30,3,0,0,0,low
2705681,gate_30,15,0,1,0,medium
2705784,gate_30,215,1,1,0,high
2705941,gate_40,31,0,0,1,high
2706049,gate_30,35,1,0,0,high
2706100,gate_40,2,0,0,1,low
2706114,gate_40,8,0,0,1,medium
2706334,gate_40,1,0,0,1,low
2706377,gate_40,30,1,0,1,high
2707010,gate_40,35,1,0,1,high
2707131,gate_40,95,1,1,1,high
2707213,gate_40,10,0,0,1,medium
2707678,gate_30,28,1,0,0,medium
2707705,gate_30,367,1,1,0,high
2707818,gate_40,25,1,0,1,medium
2708082,gate_40,251,1,0,1,high
2708281,gate_40,16,0,0,1,medium
2708368,gate_30,0,0,0,0,non_player
2708378,gate_40,139,0,1,1,high
2708447,gate_40,25,0,0,1,medium
2708510,gate_40,199,1,1,1,high
2708526,gate_30,43,1,0,0,high
2708745,gate_30,0,0,0,0,non_player
2708796,gate_40,5,0,0,1,medium
2708809,gate_40,3,0,0,1,low
2708905,gate_30,81,1,1,0,high
2709129,gate_40,14,0,0,1,medium
2709183,gate_40,163,1,1,1,high
2709237,gate_30,28,1,1,0,medium
2709284,gate_40,0,0,0,1,non_player
2709386,gate_40,4,0,0,1,low
2709457,gate_30,2,0,0,0,low
2709499,gate_30,1,0,0,0,low
2709552,gate_30,176,1,1,0,high
2709563,gate_30,1,0,0,0,low
2709672,gate_40,150,1,1,1,high
2709759,gate_40,4,0,0,1,low
2710064,gate_30,1,0,0,0,low
2710125,gate_30,46,1,1,0,high
2710127,gate_40,3,0,0,1,low
2710585,gate_40,23,0,0,1,medium
2710852,gate_30,7,0,0,0,medium
2710973,gate_40,3,0,0,1,low
2711233,gate_40,41,1,0,1,high
2711344,gate_40,0,0,0,1,non_player
2711468,gate_30,3,0,0,0,low
2711556,gate_30,5,1,0,0,medium
2711580,gate_40,139,1,0,1,high
2711584,gate_40,42,1,0,1,high
2711595,gate_40,20,1,0,1,medium
2711742,gate_40,9,0,0,1,medium
2711862,gate_30,49,1,0,0,high
2711882,gate_30,54,1,0,0,high
2711931,gate_30,332,1,1,0,high
2712103,gate_30,18,1,0,0,medium
2712150,gate_40,65,1,0,1,high
2712257,gate_40,55,0,0,1,high
2712389,gate_30,25,1,0,0,medium
2712786,gate_30,1,0,0,0,low
2712788,gate_40,93,0,1,1,high
2712862,gate_30,9,0,0,0,medium
2713345,gate_40,3,0,0,1,low
2713453,gate_40,29,0,0,1,medium
2713535,gate_30,1,0,0,0,low
2713620,gate_40,15,0,0,1,medium
2713869,gate_40,7,0,0,1,medium
2713992,gate_40,6,1,0,1,medium
2714053,gate_40,83,1,0,1,high
2714264,gate_40,5,0,0,1,medium
2714382,gate_40,46,1,0,1,high
2714604,gate_30,3,0,0,0,low
2714727,gate_40,65,1,0,1,high
2714732,gate_40,74,0,0,1,high
2715119,gate_30,342,1,1,0,high
2715203,gate_30,535,1,1,0,high
2715454,gate_40,306,1,1,1,high
2715651,gate_30,104,0,0,0,high
2715683,gate_30,4,0,0,0,low
2715760,gate_40,38,0,0,1,high
2715929,gate_30,6,0,0,0,medium
2716051,gate_30,7,0,0,0,medium
2716069,gate_30,36,1,0,0,high
2716124,gate_40,13,0,0,1,medium
2716126,gate_40,0,0,0,1,non_player
2716159,gate_40,1,0,0,1,low
2716282,gate_30,20,1,0,0,medium
2716306,gate_30,49,0,1,0,high
2716400,gate_30,66,1,0,0,high
2716434,gate_40,9,0,0,1,medium
2716505,gate_40,7,0,0,1,medium
2716720,gate_40,69,1,0,1,high
2716873,gate_40,336,1,1,1,high
2716874,gate_30,225,1,0,0,high
2716978,gate_40,4,0,0,1,low
2717070,gate_40,69,1,0,1,high
2717318,gate_40,59,1,0,1,high
2717328,gate_40,35,1,0,1,high
2717368,gate_40,2,0,0,1,low
2717395,gate_40,30,1,1,1,high
2717416,gate_40,9,1,0,1,medium
2717619,gate_30,3,0,0,0,low
2717684,gate_30,88,1,0,0,high
2717715,gate_30,2,0,0,0,low
2717882,gate_30,77,0,0,0,high
2718140,gate_30,36,0,0,0,high
2718143,gate_40,8,0,0,1,medium
2718236,gate_30,3,0,0,0,low
2718382,gate_40,2,0,0,1,low
2718426,gate_30,10,0,0,0,medium
2718437,gate_30,1,0,0,0,low
2718564,gate_40,30,1,0,1,high
2718593,gate_40,12,0,0,1,medium
2718615,gate_30,22,1,1,0,medium
2718775,gate_40,15,0,0,1,medium
2718931,gate_30,6,0,0,0,medium
2719067,gate_30,53,1,0,0,high
2719381,gate_40,20,0,1,1,medium
2719387,gate_40,8,0,0,1,medium
2719554,gate_40,1,0,0,1,low
2719683,gate_40,30,1,0,1,high
2719793,gate_30,33,0,0,0,high
2719807,gate_30,10,0,0,0,medium
2719913,gate_30,22,1,0,0,medium
2719980,gate_30,6,0,1,0,medium
2720063,gate_30,5,1,0,0,medium
2720082,gate_40,11,0,0,1,medium
2720325,gate_30,8,0,0,0,medium
2720327,gate_40,2,0,0,1,low
2720443,gate_40,8,0,0,1,medium
2720703,gate_40,3,0,0,1,low
2720798,gate_30,6,0,0,0,medium
2721298,gate_30,6,0,0,0,medium
2721323,gate_40,0,0,0,1,non_player
2721395,gate_40,13,0,0,1,medium
2721489,gate_40,54,1,1,1,high
2721512,gate_30,2,0,0,0,low
2721710,gate_40,171,1,0,1,high
2721813,gate_40,3,0,0,1,low
2721860,gate_40,1,0,0,1,low
2721976,gate_30,6,0,0,0,medium
2722001,gate_30,104,1,0,0,high
2722264,gate_30,15,0,0,0,medium
2722466,gate_30,451,1,1,0,high
2722592,gate_30,49,1,1,0,high
2722739,gate_30,188,0,1,0,high
2723026,gate_40,35,0,1,1,high
2723166,gate_40,2,0,0,1,low
2723433,gate_30,15,1,0,0,medium
2723521,gate_30,5,1,0,0,medium
2723608,gate_30,51,1,1,0,high
2723624,gate_30,48,0,1,0,high
2723746,gate_30,6,0,0,0,medium
2723771,gate_40,56,1,1,1,high
2723804,gate_30,3,0,0,0,low
2724196,gate_30,85,1,1,0,high
2724413,gate_40,7,0,0,1,medium
2724536,gate_30,26,1,0,0,medium
2724788,gate_30,34,1,0,0,high
2725026,gate_40,12,0,0,1,medium
2725043,gate_30,61,1,1,0,high
2725086,gate_40,0,0,0,1,non_player
2725134,gate_30,24,0,1,0,medium
2725352,gate_30,2,0,0,0,low
2725475,gate_30,3,0,0,0,low
2725517,gate_30,18,1,0,0,medium
2725545,gate_40,18,1,0,1,medium
2725707,gate_30,11,1,0,0,medium
2725716,gate_30,2,0,0,0,low
2725815,gate_40,1,0,0,1,low
2725820,gate_30,146,1,1,0,high
2725894,gate_30,65,0,0,0,high
2725989,gate_40,4,1,0,1,low
2726158,gate_30,543,1,1,0,high
2726440,gate_30,27,1,0,0,medium
2726610,gate_40,51,1,0,1,high
2726622,gate_30,6,1,0,0,medium
2726772,gate_30,435,1,1,0,high
2727280,gate_30,10,0,0,0,medium
2727388,gate_30,38,1,0,0,high
2727490,gate_30,277,1,0,0,high
2727641,gate_30,39,1,0,0,high
2727800,gate_30,47,1,0,0,high
2727891,gate_40,2,0,0,1,low
2728086,gate_30,7,0,0,0,medium
2728139,gate_40,295,1,1,1,high
2728174,gate_40,19,0,0,1,medium
2728184,gate_40,194,1,0,1,high
2728237,gate_40,4,0,0,1,low
2728519,gate_30,2,0,0,0,low
2728657,gate_40,104,1,1,1,high
2728716,gate_40,2,0,0,1,low
2728887,gate_40,82,0,1,1,high
2728903,gate_40,39,0,0,1,high
2728910,gate_40,30,1,0,1,high
2729145,gate_40,13,0,0,1,medium
2729162,gate_30,0,0,0,0,non_player
2729184,gate_40,35,0,0,1,high
2729237,gate_40,0,0,0,1,non_player
2729306,gate_30,22,1,0,0,medium
2729381,gate_30,0,0,0,0,non_player
2729503,gate_40,7,0,0,1,medium
2729648,gate_40,29,1,0,1,medium
2729811,gate_30,7,0,0,0,medium
2729855,gate_30,0,0,0,0,non_player
2729865,gate_40,6,0,0,1,medium
2730068,gate_40,178,1,1,1,high
2730227,gate_40,31,1,1,1,high
2730342,gate_30,281,1,1,0,high
2730588,gate_40,519,1,1,1,high
2730728,gate_30,11,0,0,0,medium
2730844,gate_30,0,0,0,0,non_player
2730851,gate_30,34,1,1,0,high
2730916,gate_40,40,0,0,1,high
2730973,gate_40,41,1,0,1,high
2731028,gate_30,0,0,0,0,non_player
2731045,gate_40,6,0,0,1,medium
2731122,gate_30,98,1,0,0,high
2731182,gate_40,0,0,0,1,non_player
2731347,gate_40,18,1,0,1,medium
2731481,gate_30,9,0,0,0,medium
2731631,gate_30,7,0,0,0,medium
2731667,gate_30,0,0,0,0,non_player
2731859,gate_30,219,0,1,0,high
2731874,gate_40,2,0,0,1,low
2732536,gate_40,0,0,0,1,non_player
2732544,gate_40,12,0,0,1,medium
2732743,gate_40,18,0,0,1,medium
2732820,gate_40,0,0,0,1,non_player
2733141,gate_30,28,1,0,0,medium
2733223,gate_30,28,0,1,0,medium
2733465,gate_40,13,0,0,1,medium
2733546,gate_40,92,1,0,1,high
2733706,gate_40,5,0,0,1,medium
2733853,gate_30,259,1,1,0,high
2733859,gate_40,68,0,1,1,high
2733946,gate_40,3,0,0,1,low
2734338,gate_30,2,0,0,0,low
2734372,gate_40,213,1,1,1,high
2734582,gate_40,58,1,0,1,high
2734746,gate_40,12,0,0,1,medium
2734770,gate_30,7,0,0,0,medium
2734834,gate_30,37,1,0,0,high
2734845,gate_30,10,0,0,0,medium
2735168,gate_40,133,1,0,1,high
2735190,gate_30,24,0,0,0,medium
2735424,gate_30,36,0,0,0,high
2735507,gate_40,218,1,1,1,high
2735605,gate_30,37,1,0,0,high
2736103,gate_40,5,0,0,1,medium
2736124,gate_40,8,0,0,1,medium
2736240,gate_30,58,1,1,0,high
2736401,gate_40,5,0,0,1,medium
2736549,gate_40,1,0,0,1,low
2736811,gate_40,5,0,0,1,medium
2736872,gate_30,277,1,1,0,high
2737114,gate_30,0,0,0,0,non_player
2737163,gate_40,111,1,0,1,high
2737328,gate_30,1,0,0,0,low
2737359,gate_30,140,1,1,0,high
2737585,gate_30,14,0,0,0,medium
2737652,gate_30,19,1,0,0,medium
2737717,gate_40,19,1,0,1,medium
2738033,gate_40,298,1,1,1,high
2738178,gate_40,1,0,0,1,low
2738179,gate_40,28,1,1,1,medium
2738277,gate_40,21,1,1,1,medium
2738338,gate_30,7,0,0,0,medium
2738510,gate_40,8,0,0,1,medium
2738560,gate_40,91,0,0,1,high
2738633,gate_40,2,0,0,1,low
2738764,gate_30,83,0,0,0,high
2738924,gate_40,10,0,0,1,medium
2738940,gate_30,46,1,1,0,high
2739061,gate_30,54,1,0,0,high
2739160,gate_40,5,0,0,1,medium
2739224,gate_40,29,1,0,1,medium
2739322,gate_40,7,0,0,1,medium
2739373,gate_30,17,1,0,0,medium
2739378,gate_40,8,1,0,1,medium
2739408,gate_30,144,1,0,0,high
2739521,gate_40,7,0,0,1,medium
2739592,gate_40,0,0,0,1,non_player
2739651,gate_40,79,1,0,1,high
2739750,gate_40,2,0,0,1,low
2740195,gate_30,33,1,0,0,high
2740382,gate_40,40,1,0,1,high
2740386,gate_30,19,1,0,0,medium
2740458,gate_40,2,0,0,1,low
2740520,gate_30,1,0,0,0,low
2740564,gate_30,34,1,0,0,high
2740620,gate_30,0,0,0,0,non_player
2740805,gate_40,5,0,0,1,medium
2740806,gate_30,33,1,0,0,high
2740838,gate_40,5,0,0,1,medium
2740844,gate_30,27,1,0,0,medium
2740882,gate_40,1,0,0,1,low
2740917,gate_30,1,0,0,0,low
2741231,gate_30,10,1,1,0,medium
2741353,gate_30,299,1,0,0,high
2741547,gate_30,26,1,0,0,medium
2741718,gate_30,15,1,0,0,medium
2741791,gate_30,6,0,0,0,medium
2742026,gate_40,15,0,0,1,medium
2742096,gate_40,44,1,1,1,high
2742201,gate_30,19,1,0,0,medium
2742426,gate_30,147,1,1,0,high
2742436,gate_40,35,1,0,1,high
2742733,gate_30,2,0,0,0,low
2743030,gate_30,14,0,0,0,medium
2743067,gate_40,0,0,0,1,non_player
2743188,gate_40,40,1,0,1,high
2743480,gate_30,11,0,0,0,medium
2743594,gate_30,4,0,0,0,low
2743633,gate_30,9,1,0,0,medium
2743769,gate_30,1,0,0,0,low
2743953,gate_30,74,1,0,0,high
2744074,gate_30,25,0,0,0,medium
2744167,gate_40,4,0,0,1,low
2744221,gate_30,118,1,0,0,high
2744338,gate_40,3,1,0,1,low
2744418,gate_30,70,1,0,0,high
2744522,gate_40,15,0,0,1,medium
2744590,gate_30,2,0,0,0,low
